ID	citation	title	year	source	doi	link
346014			1945	Trans. Br. mycol. Soc. 28: 24		
346016			1973	in Benua & Karpova-Benua, Parazitnye Gribov Yakutii, [Parasitic Fungi of Yakutsk] (Novosibirsk): 57		
346019			2005	in Johnson, Seymour & Padgett, Mycotaxon 92: 22		
346084			2005	in Johnson, Seymour & Padgett, Mycotaxon 92: 26		
346097			2005	Mycotaxon 92: 455		
346192			1948	Bull. trimest. Soc. mycol. Fr. 64: 227		
346383			1940	Ann. phytopath. Soc. Japan 10: 292		
346454			2005	Mycotaxon 92: 455		
346490			2005	in Johnson, Seymour & Padgett, Mycotaxon 92: 23		
346491			1959	Fl. ČSR, Oomycet. 1: 172, 433		
346492			1959	Fl. ČSR, Oomycet. 1: 186		
346518			1955	in Biga, Sydowia 9(1-6): 355		
346519			1955	in Biga, Sydowia 9(1-6): 357		
346520			1955	in Biga, Sydowia 9(1-6): 356		
346521			1955	Sydowia 9(1-6): 356		
346532			1959	Fl. ČSR, Oomycet. 1: 97		
346533			1955	Nagaoa 5: 5		
346594			1956	J. Elisha Mitchell scient. Soc. 72(1): 133		
347344			1959	Fl. ČSR, Oomycet. 1: 371		
347413			1954	Preslia 26: 128		
347414			1954	Preslia 26: 129		
347415			1954	Česká Mykol. 8(4): 177		
347416			1955	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 10: 141		
347417			1955	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 10: 141		
347596			1959	Fl. ČSR, Oomycet. 1: 225, 438		
347714			1977	Curr. Sci. 46(1): 28		
347861			1967	Mikoflora Azerbaidzhana, 4, Peronosporovye Griby (Baku): 317		
347862			1967	Mikoflora Azerbaidzhana, 4, Peronosporovye Griby (Baku): 317		
347863			1967	Mikoflora Azerbaidzhana, 4, Peronosporovye Griby (Baku): 318		
347864			1967	Mikoflora Azerbaidzhana, 4, Peronosporovye Griby (Baku): 318		
347865			1967	Mikoflora Azerbaidzhana, 4, Peronosporovye Griby (Baku): 317		
347866			1973	in Benua & Karpova-Benua, Parazitnye Gribov Yakutii, [Parasitic Fungi of Yakutsk] (Novosibirsk): 56		
348565			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 245		
348566			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 247		
348567			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 244		
348568			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 281		
348569			1972	in Gaponenko, Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 240		
348570			1977	Nov. sist. Niz. Rast. 14: 132		
348572			1977	Nov. sist. Niz. Rast. 14: 132		
348574			1977	Nov. sist. Niz. Rast. 14: 132		
348622			1978	Acta microbiol. sin. 18(2): 97		
348623			1936	Annls Inst. phytopath. Benaki 2(1): 46		
348633			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 72		
348761			1977	Trans. Br. mycol. Soc. 69(2): 230		
349023			1913	Centbl. Bakt. ParasitKde, Abt. II 37: 167		
349929			1964	Riv. Patol. veg., Pavia, sér. 3 4: 91		
349959			1930	Herb. mycol. Rom. 3: no. 137		
350033			1962	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 16: 83		
350034			1962	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 16: 76		
350035			1962	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 16: 76		
350036			1962	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 16: 77		
350037			1931	in Săvulescu, Herb. mycol. Rom.: no. 201		
350239			1953	Veröff. Inst. Meeresf. Bremerhaven 2: 98		
350241			1953	Veröff. Inst. Meeresf. Bremerhaven 2: 81		
350942			1955	Sydowia 9(1-6): 354		
351740			1944	Curr. Sci. 13: 79		
352339			1953	Bull. natn. Sci. Mus., Tokyo, B 33: 64		
352394			1959	Trans. Br. mycol. Soc. 42(4): 523		
352395			1959	Can. J. Bot. 37: 954		
352396			1959	Phytopathology 49: 213		
352397			1959	Phytopathology 49: 212		
352404			1954	Preslia 26: 128		
352405			1955	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 10: 141		
352486			1959	Fl. ČSR, Oomycet. 1: 224, 438		
352489			1959	Fl. ČSR, Oomycet. 1: 246		
352490			1959	Fl. ČSR, Oomycet. 1: 245		
352491			1959	Fl. ČSR, Oomycet. 1: 234		
352792			1970	Revue roum. Biol., Bot. 15(4): 253		
353018			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 237		
353022			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 209		
353023			1931	in Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). I. Fikomitsety (Moscow): 141		
353028			1931	in Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). I. Fikomitsety (Moscow): 142		
353029			1931	in Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). I. Fikomitsety (Moscow): 151		
353030			1931	in Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). I. Fikomitsety (Moscow): 155		
353031			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 157		
353032			1972	in Gaponenko, Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 248		
353033			1931	in Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). I. Fikomitsety (Moscow): 129		
353038			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 240		
353039			1931	in Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). I. Fikomitsety (Moscow): 143		
353066			1970	Indian Phytopath. 23: 585		
353067			1936	Annls Inst. phytopath. Benaki 2(1): 48		
353069			1925	Am. J. Bot., Suppl. 12(7): 484		
353070			1936	Annls Inst. phytopath. Benaki, N.S. 2(1): 44		
353071			1936	Annls Inst. phytopath. Benaki, N.S. 2(1): 47		
353072			1975	Can. J. Bot. 53(24): 2919		
353078			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 70		
353258			1960	Aquatic Phycomycetes, Edn 2 (Ann Arbor): 879		
353665			1969	Sydowia 22(1-4): 280 ('1968')		
353680			1931	in Săvulescu, Herb. mycol. Rom. fasc. 6: no. 204		
353741			1963	Mycol. Pap. 92: 14		
353743			1962	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 16: 80		
353744			1962	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 16: 82		
353745			1962	Sber. Dokl. nauch. Konf. Zashch. Rast. Tallin-Saku, 1960: 138		
353746			1962	Sber. Dokl. nauch. Konf. Zashch. Rast. Tallin-Saku, 1960: 137		
353840			1961	J. Jap. Bot. 36(8): 234		
353844			1967	Phytopathology 57: 395		
354519			1931	in Jaczewski & Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). Vol. I Fikomitsety (Moscow): 147		
354520			1931	in Jaczewski & Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). Vol. I Fikomitsety (Moscow): 149		
354627			1991	Mycologia 83(4): 476	10.2307/3760358	
354848			1857	Hedwigia 1(19): 120		
355057			1931	in Jaczewski & Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). Vol. I Fikomitsety (Moscow): 232		
355058			1931	in Jaczewski & Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). Vol. I Fikomitsety (Moscow): 129		
355059			1931	in Jaczewski & Jaczewski, Opredelitel' Gribov. Sovershennye Griby (Diploidnye Stadii). Vol. I Fikomitsety (Moscow): 148		
355264			1991	Mycologia 83(4): 419	10.2307/3760352	
355268			1991	Mycologia 83(4): 473	10.2307/3760358	
355271			1991	Mycologia 83(4): 517	10.2307/3760365	
355191			1991	in Barreto & Dick, Bot. J. Linn. Soc. 107(4): 323		
355227			1991	Mycol. helv. 4(2): 204		
355507			1992	Mycotaxon 43: 306		
356596			1888	Bot. Ztg. 46(40): 647		
356996			2006	in Dick, Dobbie, Cooke & Brasier, Mycol. Res. 110(4): 395		
357075			2005	Sydowia 57(2): 225		
357114			2005	in Nechwatal, Wielgoss & Mendgen, Mycol. Res. 109(12): 1343	10.1017/S0953756205003990	
357172			2006	in Dick, Dobbie, Cooke & Brasier, Mycol. Res. 110(4): 398		
357379			2006	in Paul, Bala, Lassaad, Calmin, Sanchez-Hernandez & Lefort, FEMS Microbiol. Lett. 254(2): 319 ('2005')		
357916			1994	Mycol. Res. 98(1): 107		
358159			1992	Int. J. Mycol. Lichenol. 4(3): 339		
358344			1992	Mycol. helv. 5(1): 2		
358655			1992	Mycologia 84(4): 548	10.2307/3760321	
358829			1991	Mycotaxon 42: 1		
359048			1992	Acta Mycol. Sin. 11(2): 92		
359049			1992	Acta Mycol. Sin. 11(2): 93		
359441			1993	Mycol. helv. 5(2): 150		
359777			2005	Taxon 54(3): 818		
360186			1993	Z. PflKrankh. PflSchutz 100(3): 251		
360187			1993	Z. PflKrankh. PflSchutz 100(3): 255		
360234			1993	Mycol. Res. 97(7): 830		
361243			1992	Indian Phytopath. 45(2): 176		
363440			1995	in Kennedy & Duncan, Mycol. Res. 99(1): 67		
363473			1994	in Nakagiri, Newell & Ito, Mycoscience 35(3): 227	10.1007/BF02268442	
363474			1994	in Nakagiri, Newell & Ito, Mycoscience 35(3): 224	10.1007/BF02268442	
363635			1994	Mycoscience 35(3): 267	10.1007/BF02268448	
363777			1994	in Chi, [Fungal Diseases of Cultivated Medicinal Plants in Guangdong Province] (Guangdong): 80		
365019			2005	Taxon 54(3): 819		
365020			2005	Taxon 54(3): 819		
365026			2005	Taxon 54(3): 819		
365169			2005	Taxon 54(3): 819		
365403			2005	Taxon 54(3): 819		
365738			2005	Taxon 54(3): 819		
368554			2004	FEMS Microbiol. Lett. 237(2): 394		
368597			2004	FEMS Microbiol. Lett. 234(2): 273	10.1016/S0378-1097(02)01209-0	
369523			1950	Centr. Asian Univ. Stud., N.S. 14(no. 5): 5		
371143			2004	Mycol. Progr. 3(2): 89		
371144			2004	Mycol. Progr. 3(2): 89		
371145			2004	Mycol. Progr. 3(2): 89		
371146			2004	Mycol. Progr. 3(2): 89		
371148			2004	Mycol. Progr. 3(2): 89		
371151			2004	Mycol. Progr. 3(2): 89		
371153			2004	Mycol. Progr. 3(2): 89		
371154			2004	Mycol. Progr. 3(2): 89		
371155			2004	Mycol. Progr. 3(2): 89		
371159			2004	Mycol. Progr. 3(2): 89		
371160			2004	Mycol. Progr. 3(2): 89		
371161			2004	Mycol. Progr. 3(2): 89		
371163			2004	Mycol. Progr. 3(2): 89		
371164			2004	Mycol. Progr. 3(2): 89		
372647			2003	in Ho, Chang & Huang, Mycotaxon 85: 417		
373239			2003	in Nechwatal & Osswald, Mycol. Progr. 2(1): 79		
373240			2002	FEMS Microbiol. Lett. 217(2): 210		
373549			2003	in Paulitz, Adams & Mazzola, Mycologia 95(1): 81	10.2307/3761964	
373599			2003	Mycol. Res. 107(4): 481	10.1017/S0953756203007548	
374026			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 128		
374027			1930	Beitr. Kryptfl. Schweiz(no. 3): no. 146		
374985			2002	in Constantinescu & Fatehi, Nova Hedwigia 74(3-4): 316	10.1127/0029-5035/2002/0074-0291	
374986			2002	in Constantinescu & Fatehi, Nova Hedwigia 74(3-4): 317	10.1127/0029-5035/2002/0074-0291	
374987			2002	in Constantinescu & Fatehi, Nova Hedwigia 74(3-4): 319	10.1127/0029-5035/2002/0074-0291	
374990			2002	in Constantinescu & Fatehi, Nova Hedwigia 74(3-4): 310	10.1127/0029-5035/2002/0074-0291	
374991			2002	in Constantinescu & Fatehi, Nova Hedwigia 74(3-4): 323	10.1127/0029-5035/2002/0074-0291	
375318			1892	Mitt. Ver. Förd. Moorkult. 10: 83		
377557			2002	in Constantinescu & Fatehi, Nova Hedwigia 74(3-4): 324	10.1127/0029-5035/2002/0074-0291	
378143			2002	Mycotaxon 82: 392		
378137			2002	in Man in't Veld, Cock, Ilieva & Lévesque, Eur. J. Pl. Path. 108(1): 59	10.1023/A:1013929110325	
379034			2002	Sydowia 54(2): 130		
382918			2002	Nova Hedwigia 75(1-2): 229	10.1127/0029-5035/2002/0075-0227	
412543			1995	Mycoscience 36(1): 89	10.1007/BF02268577	
412545			1994	Mycoscience 35(4): 387	10.1007/BF02268509	
413720			1994	Acta Mycol. Sin. 13(3): 163		
413721			1994	Acta Mycol. Sin. 13(3): 161		
413846			1995	Acta Mycol. Sin. 14(3): 161		
414565			1995	Mycoscience 36(4): 437	10.1007/BF02268628	
414611			1995	Journal of Fish Diseases 18(3): 273	10.1111/j.1365-2761.1995.tb00302.x	
414920			1995	Mycoscience 36(4): 437	10.1007/BF02268628	
414921			1995	Mycoscience 36(4): 437	10.1007/BF02268628	
414923			1995	Mycoscience 36(4): 437	10.1007/BF02268628	
414924			1995	Mycoscience 36(4): 437	10.1007/BF02268628	
415216			1996	Mycologia 87(6): 897 ('1995')	10.2307/3760867	
415581			1996	Sydowia 48(1): 105		
415901			1996	Phytopath. Mediterr. 35(3): 188		
416765			1883	Bot. Ztg. 41: 56		
416262			1892	Revis. gen. pl. (Leipzig) 3(3): 442		
416474			1913	Scientific Proc. R. Dublin Soc., N.S. 13: 557		
416485			1905	Annual Report of the Conn. Agricultural Experimental Station: 329 ('1904')		
416488			1871	Ann. Mag. nat. Hist., Ser. 4 7: 432		
416495			1887	Mycotheca marchia, cent. 12: no. 1349		
416497			1884	Mycoth. Univ., cent. 23: no. 2219		
416523			1910	Annls mycol. 8(6): 620		
416538			1910	Science, N.Y. 31: 752		
416553			1907	Bull. Torrey bot. Club 34: 407		
416559			1913	Memoirs of the Dept. Agric. India, Bot. Ser. 55: 272		
416747			1857	in Rabenhorst, Mycological Herb., Edn 2: no. 325		
416811			1863	Annls Sci. Nat., Bot., sér. 4 20: 112		
417049			1876	Journal of the Royal Horticultural Society: 255		
417193			1919	Science Rep. agric. Res. Inst. Pusa: 82 ('1918')		
417443			1927	J. Elisha Mitchell scient. Soc. 42(1-2): 207		
417675			1888	Abh. naturforsch. Ges. Halle 17: 103		
418275			1919	Scientific Proc. R. Dublin Soc., N.S. 15(no. 35): 498		
418615			1990	Mycotaxon 36(2): 381		
418467			1977	Karstenia 17(1): 4		
418528			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 234 ('1889')		
418545			1901	Ann. Bot., Lond. 15: 300		
418649			1872	in Rabenhorst, Fungi europ. exsicc.: no. 1590		
419026			1951	Buletin ştiinţ. Acad. Repub. pop. rom., Ser. Sect. ştiinţ. biol. geol. geog. 3(3): 381		
419134			1987	Trans. Br. mycol. Soc. 89(2): 195		
419385			1891	Mass. Agric. Stat. Rep.: 210		
419857			1893	Trans. Am. phil. Soc., New Series 17: 117 ('1892')		
419603			1907	Ann. Mus. Congo Belge, Bot., Sér. 5 2(2): 85		
420073			1883	Bot. Ztg. 41: 54		
420213			1849	Summa veg. Scand., Sectio Post. (Stockholm): 493		
420247			1872	Monogr. Saprolegn.: 147		
420278			1903	C. r. hebd. Séanc. Acad. Sci., Paris 136: 627		
420290			1923	Mycologia 15(4): 168		
420298			1930	Science, N.Y. 71: 324		
420450			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 227 ('1889')		
420484			1847	Bot. Ztg. 5(18): 315		
420510			1855	Ber. Bekanntm. Verhandl. Königlich Preuss. Akad. Wissensch. Berlin 3: 330		
420522			1855	Ber. Bekanntm. Verhandl. Königlich Preuss. Akad. Wissensch. Berlin 3: 330		
420687			1848	Annls Sci. Nat., Bot., sér. 3 8: 371		
420732			1907	Bull. Torrey bot. Club 34: 394		
420762			1854	Klotzschii Herb. Viv. Mycol. 19: no. 1880		
420773			1912	Krypt.-Fl. Brandenburg (Leipzig) 5: 597 ('1915')		
420827			1863	Annls Sci. Nat., Bot., sér. 4 20: 117		
420909			1854	C. r. hebd. Séanc. Acad. Sci., Paris 38: 1103		
420912			1883	Zalw. Bot. Cent. 15: 223		
421020			1861	Ann. Mag. nat. Hist., Ser. 3 7: 449		
421193			1870	Jb. nassau. Ver. Naturk. 23-24: 67 ('1869-70')		
421369			1847	Bot. Ztg. 5: 314		
421377			1923	in Gäumann, Beitr. Kryptfl. Schweiz 5(no. 4): 140		
421381			1849	Summa veg. Scand., Sectio Post. (Stockholm): 493		
421572			1858	Jb. wiss. Bot. 1: 292		
421587			1864	Hedwigia 3(9): 138		
421912			1863	Annls Sci. Nat., Bot., sér. 4 20: 124		
421658			1864	Hedwigia 3(9): 138		
422308			1863	Annls Sci. Nat., Bot., sér. 4 20: 117		
422349			1890	in Swingle, Trans. Kansas Acad. Sci. 11: 77		
422504			1855	Verh. Preuss Akad. Wiss. Berlin 3: 330		
422514			1855	Verh. Preuss Akad. Wiss. Berlin 3: 330		
422604			1858	in Rabenhorst, Klotzschii Herb. Viv. Mycol., Edn Nov, Ser. Sec., Cent. 7: no. 673		
422857			1854	Klotzschii Herb. Viv. Mycol. 19: no. 1880		
422942			1863	Annls Sci. Nat., Bot., sér. 4 20: 114		
422985			1863	Annls Sci. Nat., Bot., sér. 4 20: 121		
423147			1888	Bot. Ztg. 46(40): 645		
423222			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 236 ('1889')		
423264			1867	Pringsheims Jb. Wissenschaftl. Botanik 6: 61		
423311			1870	Jb. nassau. Ver. Naturk. 23-24: 70 ('1869-70')		
423464			1863	Annls Sci. Nat., Bot., sér. 4 20: 121		
423631			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 236 ('1889')		
423909			1865	Archs Anat. microsc. 1: 221		
423919			1883	in Berlese, De Toni & Fischer, Ber. dt. bot. Ges. 1: 289		
423930			1847	Bot. Ztg. 5(18): 315		
423944			1918	Beih. bot. Zbl., Abt. 1 35: 521		
424134			1939	Am. J. Bot. 26: 641		
424135			1893	Trans. Am. phil. Soc., New Series 17: 116 ('1892')		
424409			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 239 ('1889')		
424164			1923	Saprolegniaceae with notes on other water molds: 135		
424176			1928	Phytopathology 18(10): 874		
424236			1871	Bull. Soc. bot. Fr. 18: 58		
424352			1923	Saprolegniaceae with notes on other water molds: 30		
424353			1913	Memoirs of the Dept. Agric. India, Bot. Ser. 5(4): 226		
424387			1888	Bot. Ztg. 46(40): 650		
424420			1923	in Gäumann, Beitr. Kryptfl. Schweiz 5(no. 4): 200		
424508			1881	Bot. Ztg. 39: 578		
424598			1888	Bot. Ztg. 46(40): 635		
424619			1926	J. Elisha Mitchell scient. Soc. 42: 143		
424652			1923	Saprolegniaceae with notes on other water molds: 116		
424925			1874	Pythium debaryanum: ein endophytischer Schmarotzer in den Geweben der Keimlinge der Leindotter, der Rüben, der Spergels und einiger anderer landwirthschaftlichen Kulturpflanzen: 34		
424710			1806	Fl. Calvados, Edn 2: 47		
424713			1848	Annls Sci. Nat., Bot., sér. 3 8: 371		
424854			1847	Bot. Ztg. 5: 314		
424900			1863	Annls Sci. Nat., Bot., sér. 4 20: 111		
425020			1927	Meded. Phytopath. Labor. Willie Commelin Scholten Baarn 11: 38		
425041			1912	Krypt.-Fl. Brandenburg (Leipzig) 5: 597 ('1915')		
425070			1843	Bot. Ztg. 1: 666		
425131			1925	Am. J. Bot. 12(7): 492		
425221			1888	Bot. Ztg. 46(40): 647		
425257			1849	Summa veg. Scand., Sectio Post. (Stockholm): 493		
425331			1872	Monogr. Saprolegn.: 127		
425367			1927	J. Elisha Mitchell scient. Soc. 42: 213		
425368			1926	J. Elisha Mitchell scient. Soc. 42: 140		
425373			1912	Krypt.-Fl. Brandenburg (Leipzig) 5: 524 ('1915')		
425460			1925	Journal of Agricultural Research 30: 1061		
425770			1921	Am. J. Bot. 8: 231		
425491			1934	Mycologia 26(2): 151		
425540			1867	Pringsheims Jb. Wissenschaftl. Botanik 6: 61		
425595			1913	Bull. Soc. mycol. Fr. 29(2): 275		
425833			1860	Jb. wiss. Bot. 2: 179		
425834			1860	Jb. wiss. Bot. 2: 179		
425932			1881	Abh. senckenb. naturforsch. Ges. 12: 243		
425933			1930	J. Wash. Acad. Sci. 20: 405		
426015			1952	in Sefeeulla, Sci. Cult. 18: 282		
426016			1821	Nat. Arr. Brit. Pl. (London) 1: 540		
426101			1929	J. Elisha Mitchell scient. Soc. 45: 322		
426503			1888	Bot. Ztg. 46(40): 648		
426514			1954	Preslia 26: 126		
426515			1954	Preslia 26: 126		
426516			1919	Annls mycol. 16(3/6): 252 ('1918')		
426517			1888	in Berlese, De Toni & Fischer, Syll. fung. (Abellini) 7(1): 239		
426585			1899	Mitt. Deutsch. Fischerei-Vereins 7(2): 52		
426717			1824	Syst. alg.: 47		
426849			1843	Bot. Ztg. 1: 666		
426953			1945	Palest. J. Bot., Jerusalem Series 3: 157		
426954			1972	Semeistvo Peronosporaceae srednei Azii i Yuzhnogo Kazakhstana [Family Peronosporaceae in Middle Asia and S. Kazakhstan] (Tashkent): 243		
426955			1961	Trudy Bot. Inst. Akad. Nauk SSSR, ser. 2, Sporov. Rast. 11: 206		
426956			1932	Annls mycol. 30(3/4): 371		
426957			1923	in Gäumann, Beitr. Kryptfl. Schweiz 5(no. 4): 215		
426989			1940	Journal of hort. Sci. 18: 2		
426990			1936	Annls Inst. phytopath. Benaki 2(1): 46		
427157			1920	Mitt. naturf. Ges. Bern: 183 ('1919')		
427296			1977	Trans. Br. mycol. Soc. 69(2): 225		
427447			1928	Bull. Agric. Res. Inst. Pus. 177: 1		
427448			1910	Annls mycol. 8(5): 531		
427839			1955	J. Elisha Mitchell scient. Soc. 71: 60		
427853			1886	Verh. zool.-bot. Ges. Wien 35: 370		
427910			1962	Bot. Zh. SSSR 47: 979		
427911			1962	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 16: 73		
427912			1888	in Berlese, De Toni & Fischer, Syll. fung. (Abellini) 7(1): 239		
428444			1892	J. Mycol. 7(2): 112		
428924			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 227 ('1889')		
428976			1937	N. Amer. Fl. (New York) 2(1): 26		
429059			1913	Scientific Proc. R. Dublin Soc., N.S. 13(no. 35): 547		
429060			1931	J. Wash. Acad. Sci. 21: 525		
429062			1954	Preslia 26: 126		
429099			1843	Phycol. general.: 157		
429298			1883	in Berlese, De Toni & Fischer, Ber. dt. bot. Ges. 1: 289		
429486			1918	Beih. bot. Zbl., Abt. 1 35: 524		
429759			1896	Meded. Lds PlTuin, Batavia 15: 57		
430034			1964	Bull. Torrey bot. Club 91: 189		
429487			1918	Beih. bot. Zbl., Abt. 1 35: 524		
429489			1918	Beih. bot. Zbl., Abt. 1 35: 526		
429490			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 192		
429491			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 217		
429518			1863	Annls Sci. Nat., Bot., sér. 4 20: 112		
429520			1918	Beih. bot. Zbl., Abt. 1 35: 529		
429531			1931	Bull. Mississ. agric. Exp. Stn 153: 158		
429532			1876	J. Roy. Agric. Soc. England, ser. 2 12: 240		
429572			1931	J. Elisha Mitchell scient. Soc. 46(2): 227		
429671			1919	Mitt. naturf. Ges. Bern: 62 ('1918')		
429761			1962	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 16: 78		
429762			1962	Sber. Dokl. nauch. Konf. Zashch. Rast. Tallin-Saku, 1960: 136		
430278			1985	in Ali-Shtayeh & Dick, Bot. J. Linn. Soc. 91(1-2): 313		
